X1	X2	weight
ST6GALNAC5	CRABP2	1.25280709733631
AHSA2	LOC107987462	1.25049989662751
FOLR1	PLEKHO2	1.24839311465188
IGF2	PRB2	1.24579831134975
CD68	SCGB3A1	1.24543382049879
ARL11	PIK3R5	1.2421048525976
RNF139-AS1	FRMD4A	1.23549001666845
OCA2	HK3	1.2354622536779
OCA2	GRP	1.23124599169519
LTF	PLEKHO2	1.2306397294542
PLEKHD1	ZNF423	1.22991921561871
FOLR1	F3	1.22707871078971
OCA2	TYROBP	1.22582252932852
TUBB6	CCL26	1.22557634439712
RTKN2	TMEM200A	1.22201248703266
SCGB3A1	ITGA10	1.21960310106702
FOLR1	C8orf4	1.21851095004484
RPRM	RETN	1.21822802289913
ZFP64	AHSA2	1.21700348783881
COL3A1	CHIT1	1.21477301591306
CD34	APOBR	1.21338205921502
OTOF	LOC107987462	1.21222034995574
HSD11B2	LOC107987462	1.21087123736135
IGF2	ARNTL2	1.20925348292598
WNT16	FTL	1.20582496749818
ZBTB9	SLC7A1	1.20529410893784
YBX1	KCNQ3	1.20443678812899
OCA2	ITGB2	1.20153490895104
RINL	LTF	1.2005134917227
ARNTL2	CDK15	1.19769768943684
KRT23	TLL1	1.19683893330009
GYPC	AHSA2	1.19450126362744
ZFP64	HIC1	1.19285591611791
BST1	PTCHD4	1.18866183014385
MLPH	LOC107987462	1.18123815643409
GNMT	KRT23	1.18051429539701
OCA2	NFAM1	1.17837568085205
IGF2	MOGAT2	1.17469583896658
OCA2	LRRC25	1.17250684944652
OCA2	CD14	1.17027812196654
CXCR4	C5AR2	1.16413642303872
C1QB	OCA2	1.16351345445238
ICOSLG	KCNQ3	1.16331623843932
C1QC	CCL26	1.16122207099893
NDUFA3	PHLDB2	1.161179744394
MSL1	GYPC	1.16049587489528
CCL26	ITGB2	1.16035581237797
STARD13	LTF	1.15353387894361
FAM83D	LOC107987462	1.15191005156151
FCGR3B	NOS2	1.14714852736591
NOS2	KYAT1	1.14507426264809
OCA2	SIGLEC9	1.14498359703522
APBB1IP	EGF	1.14183363271175
SLC8A1	NOS2	1.14170139337248
PROX1	SLC7A1	1.14106452327756
IGFBP6	CCL2	1.13784781708253
GYPC	CITED2	1.13684645883462
MFAP4	CARS	1.13663767155755
PCSK2	COL8A2	1.13652868417865
MFAP4	ADPRHL1	1.13648420636802
ASIC3	SLC7A1	1.13514324967995
CACNG4	GPSM3	1.13478182758596
FBXW10	C5AR2	1.13392202160024
HBA2	GPSM3	1.13332000599994
IGFBP6	PCSK2	1.13227677355283
CD4	EGF	1.12746654559483
GYPC	FNBP4	1.12707836074749
OCA2	FERMT3	1.12627998176325
PCSK2	LILRB4	1.12596226859452
YBX1	CNGB1	1.12476006184817
SPI1	CYP1B1	1.12466658886289
IHH	LINC00896	1.12417415059217
LOC100507547	SLC7A1	1.12406736879251
FCER1G	CCL26	1.1232895329089
APBB1IP	NOS2	1.12213820092306
CCL26	CCL2	1.12165217074172
LILRB5	CCL26	1.11878350197425
PDGFRA	LILRB5	1.11644260258972
ARRB1	LILRB1	1.11580227368477
SCGB3A1	CST1	1.11577403358573
SV2B	PTPRN	1.11026807335041
PSMF1	ADPRHL2	1.10763400786891
CLEC4F	CST1	1.10748609328066
CD4	LXN	1.10718715143012
STX11	C5AR2	1.10679244832525
PPP1R15A	RETN	1.10171048082112
OTOF	GRP	1.09957412964506
HK3	CCL26	1.09884496742487
TRAK1	ZNF423	1.09864631810949
OCA2	MNDA	1.09788184628391
AMN	LOC107987462	1.09425279108674
DPYSL2	MFSD2A	1.09065034873901
PSMF1	AHSA2	1.08860871690035
BST1	FCGR2B	1.08792124684007
IGFBP6	CD93	1.0862232881606
MFAP4	FRMD4A	1.08554513791692
OCA2	SH2D1B	1.0836228436527
ZFP64	SYT1	1.08293051256231
IGF2	AKIP1	1.08229715804611
KRTCAP2	GBP6	1.08216312144473
TUBB6	PDIA5	1.08106145411608
ANKRD10	AHSA2	1.0798014547688
ICOSLG	FRMD4A	1.07887091504593
C1QB	CCL26	1.07878666924085
NPTX1	PDIA5	1.07849369170546
FCER1G	NOS2	1.07747447113571
BST1	KYAT1	1.07720096407938
PDGFRA	GRP	1.07184228265466
OCA2	CD68	1.07087951848171
BLK	FAM83D	1.07014411517131
MNDA	NOS2	1.06902607963096
TLL1	PTCHD4	1.06797163994922
IRF8	CCL26	1.06737445439462
LXN	PPP1R18	1.06520968509474
MSL1	FBXO9	1.06480826450509
C16orf89	OTOF	1.06458290200937
SRSF6	HGD	1.06214736773006
CTSZ	ZFP36	1.05789122989517
CTGF	GOLGA7B	1.05780219757164
COL8A2	CCL26	1.0560108887334
LILRB4	NOS2	1.05283782578142
C16orf89	TPO	1.04999830409524
FN1	CCL26	1.04390469305666
HIC1	PRB2	1.04290348777045
PXDN	FCGR3B	1.03971846947993
NOS2	LINC00896	1.03956991678858
LOC107987462	FCGR2B	1.03737476905915
CD68	CCL26	1.03538060502711
GJA4	PIK3AP1	1.03469564129438
OCA2	C1QC	1.03418380633181
HKDC1	GSN	1.03243902184317
ACP6	CST4	1.02991352080068
ACP6	CST1	1.02924119278517
C3orf70	KCNC1	1.02740987089645
NPTX1	TIE1	1.02322535149546
FAM229A	SLC7A1	1.02240697413659
P2RX7	NOS2	1.02157405092578
MEFV	NOS2	1.02137565832961
ERBB4	LTF	1.01861013261898
TTPA	A2M	1.01552547217155
FPR3	NOS2	1.01390633949752
SPATS2	CST2	1.01299602086774
TREM2	CCL26	1.01295924902971
DYSF	NOS2	1.00751033200991
ELN	SLC7A1	1.0071271314646
IHH	HBD	1.00442700008102
FBXO24	SLC7A1	1.0029768884863
ERN1	EGF	1.00139010948326
RASL11A	SIGLEC8	1.00119257154726
SRSF6	TF	0.999697117630146
C3orf70	HDAC9	0.999098848974485
GYPC	ZNF273	0.997914810582588
CHI3L1	MFSD2A	0.994708077972727
GOLGA7B	HGD	0.993694916915824
FAM110C	CEP72	0.991358237380277
KCNC1	PRB2	0.990937202394253
PHLDB2	FAM198B	0.98835929440682
CEBPB	CDK15	0.987134372840043
LILRB1	NOS2	0.985981837864114
NSMCE4A	PLEKHD1	0.983746643417312
ADAMTS17	HDC	0.982705730944893
C16orf89	ZFP36	0.981835483783984
FUT3	LEFTY1	0.979513341970998
IGF2	RGS13	0.977995317092627
OCA2	LILRB1	0.976944123337812
FCGR3A	NOS2	0.973997804942626
FMO1	SLC7A1	0.973741160677138
TUBB4B	AHSA2	0.973395170308477
CCL26	TGFBI	0.972166103576361
ELOVL5	CNGB1	0.972081745888342
SLC35D3	TGFBI	0.972025161951199
TUBB6	NOS2	0.970863304268165
AHSA2	SIGLEC9	0.970119343783873
SPATS2	CST1	0.967854801061021
ZNF423	CDK18	0.965282797650142
SLC35D3	SLC9A3	0.962121651093572
OCA2	ACP5	0.960913910244854
FCGR3B	CYP27B1	0.95996174483359
NEDD4	PHLDB2	0.958678450236749
KCNJ5	CCL26	0.958252214919501
ACP5	CCL26	0.956544702639088
MSL1	ARIH2	0.956004265943865
STUM	C5AR2	0.953968847040186
TUBB6	ZMAT4	0.95316616101589
GAS2	FBXO9	0.950417630158355
LXN	RTN1	0.949903967347984
CLEC4F	CST2	0.948985203777202
SIK1	SLA2	0.948168151698946
P2RY12	NOS2	0.946770841707619
GNE	CDK15	0.94658505108338
SV2B	PSMF1	0.946541255326596
FBXW10	SIGLEC9	0.945530246962124
GYPC	LEFTY1	0.943590601159224
DPYSL2	SERPINB10	0.940778379953041
MOCS1	CST1	0.939610329182506
IGFBP6	MTRNR2L1	0.939490795826191
ZNF354B	GYPC	0.938730217846338
LOC107987462	DQX1	0.937926333227194
HBB	ARHGAP22	0.937791384511662
DNAJC5B	KIT	0.937112446286105
ICOSLG	PIK3R5	0.935884796893762
RAVER2	TMEM200A	0.934161989552497
PLEKHO2	CYP1B1	0.932765909166711
TIE1	SERPINB10	0.932112902428936
ANO7	HDC	0.930313940791552
RNF139-AS1	IL1RL1	0.929942096695966
SLC16A9	RETN	0.929846216994421
BST1	DQX1	0.929196737807005
P2RX7	CCL26	0.928130833442185
BST1	MNDA	0.92671709689634
SYT1	SLC9A3	0.926694164341609
SLC35D3	COL8A2	0.923634672556431
ANKRD10	MSL1	0.922979221308209
CACNG4	SPATS2	0.92198703515918
CXCR4	BID	0.921370680514718
CYP4B1	PRB2	0.919470029783638
CD300LF	CCL26	0.919431588335796
CLEC4F	CST4	0.916587851454925
LILRB5	ZMAT4	0.916241941447084
MSL1	UTP20	0.915752403729407
FLNB	PTAFR	0.91563601894895
FBXO9	CITED2	0.914866889262249
HBB	GOLGA7B	0.911547293549644
PSMF1	PLPP5	0.911476472319828
IGFBP6	SERPINA11	0.911279750745121
TLL1	PLEK	0.910664598668199
THBS1	GNMT	0.908977868823233
OCA2	LILRB4	0.908884673055798
KIT	GALM	0.90855513152173
PDLIM3	COL8A2	0.908493877669351
HKDC1	C5AR2	0.907766618306385
CXCR4	DDC	0.907001825642797
PHLDB2	ALDH3A1	0.906190802391602
KIAA1644	LINC00896	0.902637873108218
VASH1	CCL26	0.902551719172626
SLC9A3	ADCY4	0.901797339405058
ACP6	CST2	0.900545865029183
UTP20	LOC107987462	0.897674308984557
FAM150A	CST4	0.895039117984373
ACO1	SIGLEC7	0.89260982787436
RNASE6	LILRB2	0.891762776038778
ICOSLG	PLXND1	0.890054970797025
SLC7A1	TGFBR3L	0.889999588028225
ARL11	TBXAS1	0.88965020316523
HBA2	ARHGAP22	0.888093588918778
HBA2	PPP1R18	0.887937018534328
LILRB4	ARRB1	0.887369258773921
TNF	CST1	0.886463381637063
GPSM3	HKDC1	0.884776206172266
STX11	OCA2	0.884498968046297
KIAA1462	EGF	0.883000286099422
ZFP64	SLC24A3	0.881249248816596
FAM110C	CST1	0.880217841721248
CDK15	TNS3	0.879786560477352
KAZALD1	LTF	0.878954156075024
HKDC1	RUNX2	0.878768531879148
HDAC9	RHBG	0.878390526362922
BLK	CST1	0.878115561694724
LTF	HDC	0.87740605983758
HKDC1	SPI1	0.877032411639998
SLA2	LTF	0.875410849090895
KIAA1462	KCNK2	0.874157500980812
KCNK3	PACSIN1	0.87391776576847
LRRIQ4	FN1	0.873607061768853
SIK1	RGS13	0.871656691276195
MUC5B	IKBKB	0.871438602036872
CACNG4	ST6GAL1	0.871369306368494
PRB2	ITGA10	0.870631604773834
MFAP4	GPX3	0.870365436901049
TUBB4B	FBXO9	0.870172121446539
FBXW10	S100A8	0.869063370597725
FERMT3	SLC7A1	0.86871884929762
SPI1	SERPINB10	0.866755552939565
RUNX2	LRRC25	0.866217395876093
TF	CYP27B1	0.865119683723234
ADAMTS17	TSPAN3	0.864087783230949
CYP4B1	SLC24A3	0.862885664087312
CLEC4F	LINC00261	0.862291930752117
CYTH4	EGF	0.861210450236043
AMN	BST1	0.856960278652303
CACNG4	FBXO24	0.856558417986096
NPIPA7	SH2D1B	0.855882842994319
TRAK1	ATP2A1	0.85549900887384
C3orf70	TNS3	0.855437094400053
FCGR3A	CCL26	0.854072078130939
EPB41L1	FBXO9	0.853523233108155
APBB1IP	LXN	0.853236397451115
PRF1	PRB2	0.850242874297454
PPP4R4	CPA3	0.849918272047505
RILPL2	FXYD5	0.849575450844031
NTRK2	SEMA6B	0.849334129091042
TIE1	SLC39A14	0.846113161946481
KCNK13	HKDC1	0.840498427902304
CCL2	RASL11A	0.840445592890636
VASH1	PRB2	0.840070981012131
RELN	MUC6	0.839431852702668
LDLRAD2	HKDC1	0.838879214696411
MOCS1	CST4	0.838638661642965
ADPRHL2	SLC7A1	0.837775373168935
ADCY4	CST2	0.83667498364176
TFF2	HKDC1	0.836072017846674
KIAA1462	PLXND1	0.835305236922828
TNFRSF1B	ARL11	0.83469120191999
SPATS2	CST4	0.83462181577545
DHX35	HDC	0.833877255726103
ARGLU1	RNF139-AS1	0.832232483706865
PIK3R5	HKDC1	0.832180539446964
THBS1	RGS13	0.831104340602731
GREB1L	NTRK2	0.829112222175557
CACNG4	YBX1	0.826406166199714
CACNG4	GNE	0.825813741812354
FAM177B	HKDC1	0.824936336260646
KCNC1	CST1	0.823684223652303
CACNG4	GOLGA7B	0.82349667215244
SH2D1B	HKDC1	0.823027830790823
ADCY4	CST1	0.822865417464675
PLXND1	LILRB1	0.819931086624215
BLK	CST2	0.817731452024636
FXYD6	HKDC1	0.817222960561084
PLXND1	SERPINB10	0.817010599887584
CXCR4	ARL11	0.816712060407113
ARRB1	IGSF6	0.815818895318145
EPHA3	PHLDB2	0.811166014892918
PSMF1	SLC35D3	0.809262651866891
CACNG4	FAM110C	0.80921031927174
YBX1	SFTPC	0.80911470360938
HBA2	ANO7	0.807808446036311
THBS1	GATA2	0.80677634318947
CACNG4	SH2D1B	0.804987189415834
HKDC1	GALM	0.804415559806221
ARRB1	SPATS2	0.804403752325489
DHX35	HGD	0.802790589153505
MYO1F	PRB2	0.802558863044093
CACNG4	TSPAN3	0.801890204210186
ITLN2	CST1	0.801131858984397
RELN	SFTPB	0.800674810185893
CLEC4F	KIAA1462	0.796164095762522
ZMAT4	CCL2	0.796040340665989
CTSZ	CCL26	0.794935509154414
CXCR4	KAZALD1	0.793586224193269
AHSA2	IGSF6	0.793067156626595
TNFRSF1B	PIK3R5	0.792813638320661
FPR3	CCL26	0.792560868136353
LXN	GOLGA7B	0.791910733298879
ZMAT4	FAM198B	0.791395249882817
EIF4EBP3	RETN	0.791135500356054
RHBG	LRRC25	0.788757531401809
FBXO9	FXYD5	0.787945239229317
C15orf48	KCNC1	0.786875170656635
CST2	ITGA10	0.786023922604204
CTSZ	DUSP1	0.783401353383526
LTF	KYAT1	0.782840345814798
ARGLU1	PRF1	0.782267493971638
GREB1L	FAM198B	0.781694271346742
ARRB1	SIGLEC7	0.780359409825533
PCSK2	CST1	0.779900128852797
CAMP	CCL26	0.773212309137742
RUNX2	SERPINB10	0.772607538899529
RBM20	SIGLEC9	0.77219242842
TF	ADCY4	0.771177421571928
BCL2L15	BEGAIN	0.769722404079604
NOS2	S100A9	0.767644792389082
CACNA1E	HTRA4	0.76593590286432
ST8SIA4	HKDC1	0.764899649340972
ITGAM	CARS	0.76448560519327
FAM136A	PSCA	0.76422677439981
RELN	ARGLU1	0.763718334747774
CST1	ITGA10	0.763181450753293
RBM20	LILRB1	0.762920182955543
TTPA	FAM110C	0.761485416483883
ICOSLG	ITGB2	0.760960591598182
ST6GAL1	FCGR3A	0.759800110081371
KAZALD1	ANO7	0.758847347006671
LTF	DHX35	0.758386979710346
PCSK2	PRB2	0.758058606760613
RHBG	ARNTL2	0.757863430436162
TF	CDK18	0.757569549927624
CD14	CYP1B1	0.754724996844106
SLC19A1	ELOVL5	0.754573023735113
HKDC1	IGSF6	0.754395545312971
SERPINA11	HKDC1	0.753540061856035
RBM20	ITGB2	0.746239274611388
COL8A2	CD93	0.74579556536527
CACNG4	LILRB4	0.744963210610356
SLC35D3	FN1	0.7440127846496
APOBR	PRB2	0.743398287911571
CACNB4	LILRB5	0.740114037407723
PCSK2	CST4	0.739425597167355
HBA2	VSIG2	0.737751936970091
HKDC1	S100A8	0.736690681016664
PCSK2	MUC6	0.734701493459616
PKP2	LTF	0.733829855716611
BDKRB1	CST1	0.73375747185071
HBA2	GOLGA7B	0.733632436421612
PPP4R4	HDC	0.732308561613182
FAM110C	CST2	0.73217364023074
TNFAIP8L2	PGLYRP4	0.728066005524406
KIAA1644	KCNK2	0.724297226836287
AKR1B10	GOLGA7B	0.723495535410578
CACNG4	ARNTL2	0.720365207885195
ACO1	CD68	0.718835318315187
IGFBP6	CEACAM21	0.718351170200045
KCNC1	CST2	0.717554912312645
CYR61	ZMAT4	0.713809848588056
LILRB5	PRB2	0.712531829565
CACNA1E	RETN	0.706275142468179
VASH1	LTF	0.704341121112603
BLK	CST4	0.702790988709963
FCN1	NTRK2	0.700404846623907
ARRB1	FAM110C	0.695529058263098
CDC42EP5	ARRB1	0.6939675877582
TMEM200A	S100A9	0.692985442718131
PPP1R18	HKDC1	0.69163646485596
